screwy,-1
sane,1
compos_mentis,1
of_sound_mind,1
in_his_right_mind,1
in_her_right_mind,1
in_their_right_minds,1
lucid,1
barbarous,-1
brutal,-1
cruel,-1
fell,-1
roughshod,-1
savage,-1
vicious,-1
inhumane,-1
beastly,-1
bestial,-1
brute,-1
brutish,-1
brutal,-1
cannibalic,-1
cold,-1
cold-blooded,-1
inhuman,-1
insensate,-1
pitiless,-1
unkind,-1
humane,1
child-centered,1
human-centered,1
human-centred,1
humanist,1
humanistic,1
humanitarian,1
dangerous,-1
grave,-1
grievous,-1
serious,-1
severe,-1
life-threatening,-1
critical,-1
acute,-1
desperate,-1
dire,-1
noncritical,1
noncrucial,1
acritical,1
dark,-1
concealed,-1
bushwhacking,-1
furtive,-1
sneak,-1
sneaky,-1
stealthy,-1
surreptitious,-1
hidden,-1
obscure,-1
hidden,-1
secret,-1
incognito(p),-1
sealed,-1
secret,-1
shady,-1
sneaking,-1
unavowed,-1
unconcealed,1
blatant,1
blazing,1
conspicuous,1
exhibitionistic,1
defeated,-1
licked,-1
subjugated,-1
undefeated,1
triumphant,1
victorious,1
unbeaten,1
unconquered,1
unvanquished,1
unbowed,1
gloomy,-1
grim,-1
blue,-1
depressed,-1
dispirited,-1
down,-1
downcast,-1
downhearted,-1
down_in_the_mouth,-1
low,-1
low-spirited,-1
dejected,-1
amort,-1
chapfallen,-1
chopfallen,-1
crestfallen,-1
deflated,-1
glum,-1
lonely,-1
lonesome,-1
elated,1
exultant,1
exulting,1
jubilant,1
prideful,1
rejoicing,1
triumphal,1
triumphant,1
gladdened,1
exhilarated,1
high,1
in_high_spirits,1
sublime,1
uplifted,1
difficult,-1
hard,-1
ambitious,-1
challenging,-1
arduous,-1
awkward,-1
embarrassing,-1
sticky,-1
unenviable,-1
baffling,-1
elusive,-1
knotty,-1
problematic,-1
problematical,-1
tough,-1
catchy,-1
tricky,-1
delicate,-1
ticklish,-1
touchy,-1
fractious,-1
hard-fought,-1
herculean,-1
nasty,-1
tight,-1
rocky,-1
rough,-1
rugged,-1
tough,-1
serious,-1
tall(a),-1
thorny,-1
troublesome,-1
trying,-1
vexed,-1
easy,1
casual,1
effortless,1
clean,1
cushy,1
soft,1
easygoing,1
elementary,1
simple,1
uncomplicated,1
unproblematic,1
hands-down,1
painless,1
smooth,1
user-friendly,1
disturbed,-1
maladjusted,-1
neurotic,-1
psychoneurotic,-1
abulic,-1
aboulic,-1
compulsive,-1
delusional,-1
hypochondriac,-1
hypochondriacal,-1
hysteric,-1
hysterical,-1
megalomaniacal,-1
megalomanic,-1
monomaniacal,-1
nymphomaniacal,-1
nymphomaniac,-1
obsessional,-1
obsessive,-1
obsessive-compulsive,-1
pathological,-1
phobic,-1
psychosomatic,-1
schizoid,-1
unneurotic,1
together,1
dense,-1
dim,-1
dull,-1
dumb,-1
obtuse,-1
slow,-1
stupid,-1
anserine,-1
dopy,-1
dopey,-1
foolish,-1
goosey,-1
goosy,-1
gooselike,-1
jerky,-1
asinine,-1
fatuous,-1
inane,-1
blockheaded,-1
boneheaded,-1
duncical,-1
duncish,-1
fatheaded,-1
loggerheaded,-1
thick,-1
thickheaded,-1
thick-skulled,-1
wooden-headed,-1
cloddish,-1
doltish,-1
gaumless,-1
gormless,-1
lumpish,-1
lumpen,-1
unthinking,-1
nitwitted,-1
senseless,-1
soft-witted,-1
witless,-1
weak,-1
yokel-like,-1
smart,1
astute,1
sharp,1
